station_id,lat,lon,population_500m
82,47.359675,8.535718,1917
766,46.020826,8.964896,0
488,46.517009,6.635237,10266
477,46.9616862,7.4396136,2695
799,46.80778475,7.1029457,1534
177,46.94941743287729,7.381454366484235,6451
215,46.9520639,7.4615809,5937
568,47.347701,8.528049,6141
680,46.946852812713296,7.483654624791477,2129
469,46.9450382,7.3791687,4671
873,46.85417,9.52839,5862
224,46.9541456,7.4307168,10220
537,47.416873,8.555639,5307
128,47.36309,8.51813,9000
780,46.003948,8.961542,0
436,46.014127,8.959087,0
153,47.365272,8.52174,9520
559,47.374241,8.525602,12218
864,46.008146,8.969007,0
662,47.369181,8.505787,10849
284,46.52046982339586,6.630836110862832,7621
35,46.510562,6.499863,5335
437,46.01876,8.96429,0
821,46.95815207532184,7.492620923918697,6972
716,45.86687922879933,8.983606564693778,0
708,45.87023343314977,8.987408595931916,0
352,46.9403,7.458608,3645
303,46.95099,7.4726263,3074
793,46.7915080285386,7.138976816466228,4895
364,47.3708387,8.5595335,6960
529,47.424155,8.562301,7975
132,47.35594,8.549852,3820
613,46.39236,6.23137,5143
789,46.51966972197189,6.632556563027347,8969
285,47.36691,8.548562,4635
796,46.82482068793405,7.15174354915194,1237
638,47.421914,8.549832,6420
131,47.365045,8.553922,8550
761,46.79633089439779,7.131816212475342,3953
868,46.86694,9.53723,3071
871,46.851702,9.534199,4099
372,46.970948,7.472052,1577
822,46.95812,7.48801,6622
843,46.94303954532779,7.401627773971914,5387
516,47.418472,8.561746,5431
472,46.9477995,7.454056,5163
112,47.388151,8.520449,5327
791,46.52689212107495,6.651725094510788,8504
781,46.018784,8.962014,0
838,46.505009,6.641321,1118
167,46.39294,6.23856,3198
314,46.9450822,7.4324521,5230
564,47.345298,8.53577,3101
40,45.9242,8.9192,0
41,45.953905,8.949715,0
157,47.355381,8.535119,1879
597,46.941383,7.448788,3532
525,47.400393,8.622367,5729
10,46.526079,6.579268,2046
384,47.378556,8.520168,13396
737,46.42708,6.26574,3851
718,45.861449804710674,8.954692504152314,0
747,45.92241761420432,8.98598929175441,0
427,47.4188324,8.5064743,8267
199,46.9456501,7.3901001,9537
842,46.93658906078831,7.395474687081315,2838
179,46.9454695,7.3928104,9941
176,46.93585307151732,7.390354333129826,4838
491,46.9650342,7.4514649,6125
870,46.85309,9.51228,2403
704,45.87254294486857,8.987224327562924,0
61,47.4099615,8.5452956,7034
511,46.974841,7.453275,1709
714,45.86245058491458,8.980687511646552,0
865,45.838047,9.026857,0
779,46.82142609198569,7.10838613913462,1948
810,46.419162,6.282356,2256
609,46.42391,6.26546,6624
423,46.933129,7.455933,1625
886,47.395257,8.469131,2587
293,46.9465196,7.4481457,3222
800,46.8124563613632,7.127767764590539,1815
569,47.405751,8.539016,6688
776,46.81936091435492,7.102468450680388,1972
860,45.998476,8.923755,0
81,47.3899342,8.5104051,3810
142,47.3742296,8.5285533,10073
386,47.384902,8.547904,10091
642,46.816013,7.12996,1914
584,46.006076,8.966775,0
391,47.401852,8.499265,6020
447,47.371455,8.5070564,9961
452,47.356387,8.526158,5474
876,46.84647,9.53609,2884
438,46.0036519,8.9529036,0
51,45.991081,8.943799,0
36,46.51856,6.50736,3844
681,46.93987160970557,7.425113039012359,7663
515,47.3690153,8.5543974,6347
275,47.394007,8.542036,8675
558,47.370037,8.518185,15998
424,47.406988,8.532464,6051
390,47.412873,8.533265,7702
323,46.93364628004184,7.448225744500959,3752
246,46.040345,8.932433,1819
205,46.032852,8.921806,697
803,46.51196729119777,6.4849846482546685,4616
816,46.9694975302973,7.485804790590767,1168
193,46.9552642,7.4593279,6311
538,47.367656,8.516257,13321
691,45.856501,8.988615,0
487,46.523954,6.632626,11363
730,46.46264,6.33681,2655
91,47.3917837,8.5181701,5668
572,47.402749,8.5355,7258
8,46.518951,6.562162,1350
787,46.53439438272029,6.5780125706014605,10413
847,46.094684,8.928136,108
848,46.088134,8.915069,875
794,46.7909443366818,7.127365724241438,2330
539,47.402801,8.58131,8439
744,45.849737477082186,9.008044185318528,0
719,45.845724,9.014909,0
557,47.374192,8.514116,16003
289,46.012555,8.943487,0
278,47.417701,8.545602,7275
60,47.374785,8.539882,5558
786,46.5275155987152,6.5727380643235245,4704
110,47.396401,8.4860017,3762
859,46.54405624882997,6.6034499977507615,1543
312,46.9356089,7.4471426,3290
419,46.93036,7.41929,6434
133,47.36162,8.554501,9027
156,47.386596,8.490837,9101
367,47.368474,8.559983,8712
585,46.016524,8.955876,0
151,47.387685,8.486284,10526
544,46.52864,6.566695,6196
763,46.51649685275541,6.550408183414197,1285
551,46.957196,7.450895,12056
26,46.521668,6.581345,1019
430,47.382577,8.546903,8767
875,46.86357,9.53866,4008
869,46.847347,9.509044,1676
605,46.46063,6.32262,770
159,47.371868,8.515558,16021
135,47.361335,8.547781,4208
185,46.946664,7.400752,6318
595,46.94018066034872,7.453043799962409,3381
426,47.4039845,8.5787183,8670
528,47.448799,8.583122,6212
734,46.38157630218021,6.240310145601514,3414
699,45.858612,8.940146,0
429,47.4080095,8.5777038,7424
454,47.364871,8.537971,1788
769,46.776884,7.139565,522
264,47.353198,8.553189,4616
598,46.38065,6.20499,1481
299,46.9399346,7.3825121,4588
449,47.383858,8.528796,10122
853,46.51061054877812,6.659367730704223,5528
676,46.9461220614124,7.475815366515189,3434
521,47.39733,8.61865,6312
773,46.783152,7.155408,3185
121,46.956956,7.48287,5410
717,45.87153897383477,8.968208417990107,0
770,45.83472077054605,9.01820134325138,0
465,46.94694772769555,7.388948353838325,9109
736,46.452185194140014,6.2910599793253486,830
450,47.350578,8.560587,3380
731,46.380297084312886,6.240987669660989,2797
425,47.420757,8.508131,9034
813,46.77578804990217,7.156581598521503,2491
106,47.382798,8.53545,6301
600,46.45924,6.34011,2965
855,46.52785589336738,6.560535663689192,4669
783,45.994723,8.943257,0
593,46.97293,7.450856,2726
524,47.451336,8.58205,5417
46,46.021942,8.962901,0
526,47.395368,8.603989,4317
445,47.4095467,8.5563463,7677
335,46.54873,6.57476,3260
470,46.9438169,7.3955825,9637
768,46.81983868693908,7.139736435254434,1877
850,46.428783178554085,6.249760378428628,1045
837,46.387342,6.227582,8886
882,46.92774488147644,7.370069357719424,1401
29,46.5058,6.6711,3641
519,47.430911,8.562033,5611
767,46.459494,6.333472,3494
360,47.3876979,8.5421457,11163
520,47.40245,8.62726,4137
603,47.409405,8.596064,4045
601,46.45543,6.336791,2479
757,46.543261033642686,6.661545646440144,3219
645,46.77173,7.162033,1702
690,45.83031984322107,8.996931081752528,0
589,46.9427868,7.3870759,6839
517,47.43281,8.566564,6144
446,47.3663708,8.514176,12301
684,45.87125166693927,8.98675487202064,0
891,46.001191,8.985164,0
888,46.464141,6.348945,1806
614,46.38356,6.23973,4678
612,46.37679,6.23515,757
518,47.39572,8.62328,5320
523,47.43117,8.55845,4101
531,47.417668,8.593612,5236
711,45.871996543772816,8.994334187178147,0
720,45.85500512574984,9.002221444016275,0
854,46.514863230694175,6.658812113086054,6371
866,47.407433,8.639147,749
829,46.8934148092464,7.351854093720568,1558
175,46.9393577,7.3863865,6458
758,46.547872289288286,6.671632436126663,2099
288,45.982056,8.918121,0
574,47.45041071949902,8.563071583930034,1
801,45.844533,8.926253,0
319,47.00268,7.44109,1814
44,46.065999,8.966679,1788
874,46.86924,9.54073,1735
441,45.989126,8.946661,0
849,46.51569970026471,6.499234489270572,5147
50,45.984764,8.932378,0
722,45.861628339008064,9.00898208387063,0
797,46.81795070092267,7.126884943129607,1411
808,46.547024950077954,6.607627798721679,227
856,46.399965,6.203576,17
620,45.973369,8.927351,0
583,45.97765,8.926757,0
618,45.958424,8.917052,0
852,46.5183879308213,6.4569022616279925,578
374,46.88922737105038,7.367057544825261,53
750,45.95289,8.965247,0
245,46.012749,8.914699,0
247,46.020356,8.916114,0
696,45.991069,8.936421,0
588,46.037002,8.979558,0
395,47.367055,8.541683,4042
774,45.841265,8.98136,0
748,45.932192,8.974225,0
687,45.84024833885875,8.997598436485646,0
607,46.29934,6.16927,0
689,45.82606824449524,9.01303678469482,0
610,46.42329,6.27557,2697
739,46.42782864376307,6.276592047529303,233
527,47.44173,8.56879,1712
22,46.508486,6.499667,4913
608,46.42121,6.26294,5264
685,45.87216325637743,8.983528791038395,0
742,45.87595168951277,8.987138816048143,0
712,45.85480875418872,8.96080186040559,0
625,46.03702,8.954823,982
765,46.345477,6.162667,1000
846,46.09704185231821,8.922324370246264,436
784,45.8474329,9.0342084,0
752,46.027895,8.954881,0
735,46.30442257745524,6.169752668043726,0
706,45.903314,8.979073,0
627,45.999094,8.945139,0
709,45.86959228856764,8.989624365925325,0
754,46.304039,6.179519,0
692,45.831757,9.032651,0
522,47.444516,8.582115,3884
743,45.84700376233985,9.005261994529603,0
863,46.038841,8.946213,1110
626,46.55095610567505,6.57306649851556,2440
566,47.396172,8.50373,4474
772,46.9191591,7.4383865,76
806,46.54431490560536,6.586897691005923,3475
798,47.325159,8.647915,1025
715,45.890055,8.950718,0
751,45.92991043850694,8.938161232544616,0
723,45.854907,8.943853,0
693,45.83510206844439,9.027882228092864,0
746,45.841894,8.916675,0
724,45.85527,8.93759,0
892,45.83778,9.02214,0
713,45.87264624215591,8.953349054900483,0
721,45.85200343,9.016464562,0
11,46.521978,6.564896,1442
12,46.520723,6.568276,1259
14,46.5224054,6.5655126,1713
