station_id,lat,lon,population_1500m
600,46.45924,6.34011,8670
855,46.52785589336738,6.560535663689192,20103
783,45.994723,8.943257,0
593,46.97293,7.450856,21562
524,47.451336,8.58205,19202
46,46.021942,8.962901,0
526,47.395368,8.603989,27038
445,47.4095467,8.5563463,46860
335,46.54873,6.57476,25246
470,46.9438169,7.3955825,31128
768,46.81983868693908,7.139736435254434,13332
850,46.428783178554085,6.249760378428628,8957
837,46.387342,6.227582,22510
882,46.92774488147644,7.370069357719424,6718
29,46.5058,6.6711,18694
519,47.430911,8.562033,31620
767,46.459494,6.333472,8607
360,47.3876979,8.5421457,56753
520,47.40245,8.62726,20468
603,47.409405,8.596064,36456
601,46.45543,6.336791,8045
757,46.543261033642686,6.661545646440144,23257
645,46.77173,7.162033,7210
690,45.83031984322107,8.996931081752528,0
589,46.9427868,7.3870759,30831
517,47.43281,8.566564,25892
446,47.3663708,8.514176,70925
684,45.87125166693927,8.98675487202064,0
891,46.001191,8.985164,0
888,46.464141,6.348945,7496
614,46.38356,6.23973,20965
612,46.37679,6.23515,14595
518,47.39572,8.62328,23521
523,47.43117,8.55845,32775
531,47.417668,8.593612,23012
711,45.871996543772816,8.994334187178147,0
720,45.85500512574984,9.002221444016275,0
854,46.514863230694175,6.658812113086054,38131
866,47.407433,8.639147,9447
829,46.8934148092464,7.351854093720568,2436
175,46.9393577,7.3863865,32305
758,46.547872289288286,6.671632436126663,13647
288,45.982056,8.918121,0
574,47.45041071949902,8.563071583930034,7381
801,45.844533,8.926253,0
319,47.00268,7.44109,8901
44,46.065999,8.966679,5770
874,46.86924,9.54073,13029
441,45.989126,8.946661,0
849,46.51569970026471,6.499234489270572,19344
50,45.984764,8.932378,0
722,45.861628339008064,9.00898208387063,0
797,46.81795070092267,7.126884943129607,8993
808,46.547024950077954,6.607627798721679,22977
856,46.399965,6.203576,1291
620,45.973369,8.927351,0
583,45.97765,8.926757,0
618,45.958424,8.917052,0
852,46.5183879308213,6.4569022616279925,2141
374,46.88922737105038,7.367057544825261,2258
750,45.95289,8.965247,0
245,46.012749,8.914699,0
247,46.020356,8.916114,23
696,45.991069,8.936421,0
588,46.037002,8.979558,664
395,47.367055,8.541683,39071
774,45.841265,8.98136,0
748,45.932192,8.974225,0
687,45.84024833885875,8.997598436485646,0
607,46.29934,6.16927,0
689,45.82606824449524,9.01303678469482,0
610,46.42329,6.27557,12989
739,46.42782864376307,6.276592047529303,12627
