station_id,lat,lon,coords,atms_count,atms_nearest_distance,bakeries_count,bakeries_nearest_distance,banks_count,banks_nearest_distance,bars_count,bars_nearest_distance,bike_parking_count,bike_parking_nearest_distance,bike_rental_count,bike_rental_nearest_distance,bike_shops_count,bike_shops_nearest_distance,bookstores_count,bookstores_nearest_distance,bus_stops_count,bus_stops_nearest_distance,cafes_count,cafes_nearest_distance,cinemas_count,cinemas_nearest_distance,clinics_count,clinics_nearest_distance,clothing_stores_count,clothing_stores_nearest_distance,convenience_stores_count,convenience_stores_nearest_distance,dentists_count,dentists_nearest_distance,electronics_stores_count,electronics_stores_nearest_distance,fitness_centres_count,fitness_centres_nearest_distance,fuel_count,fuel_nearest_distance,general_offices_count,general_offices_nearest_distance,general_shops_count,general_shops_nearest_distance,government_offices_count,government_offices_nearest_distance,hospitals_count,hospitals_nearest_distance,hotels_count,hotels_nearest_distance,leisure_general_count,leisure_general_nearest_distance,libraries_count,libraries_nearest_distance,museums_count,museums_nearest_distance,offices_count,offices_nearest_distance,parking_count,parking_nearest_distance,parks_count,parks_nearest_distance,personal_services_count,personal_services_nearest_distance,pharmacies_count,pharmacies_nearest_distance,playgrounds_count,playgrounds_nearest_distance,police_count,police_nearest_distance,postal_services_count,postal_services_nearest_distance,public_toilets_count,public_toilets_nearest_distance,public_transport_general_count,public_transport_general_nearest_distance,railway_general_count,railway_general_nearest_distance,religious_count,religious_nearest_distance,restaurants_count,restaurants_nearest_distance,schools_count,schools_nearest_distance,shopping_centers_count,shopping_centers_nearest_distance,sports_centres_count,sports_centres_nearest_distance,stadiums_count,stadiums_nearest_distance,supermarkets_count,supermarkets_nearest_distance,swimming_pools_count,swimming_pools_nearest_distance,theatres_count,theatres_nearest_distance,tourism_general_count,tourism_general_nearest_distance,tourist_attractions_count,tourist_attractions_nearest_distance,tourist_info_count,tourist_info_nearest_distance,train_stations_count,train_stations_nearest_distance,train_stops_count,train_stops_nearest_distance,tram_stops_count,tram_stops_nearest_distance,transit_platforms_count,transit_platforms_nearest_distance,transit_stations_count,transit_stations_nearest_distance,transit_stops_count,transit_stops_nearest_distance,universities_count,universities_nearest_distance,viewpoints_count,viewpoints_nearest_distance,total_features,population_500m
831,47.394686,8.478455,"(47.394686, 8.478455)",1,407.0281832112405,0,500.0,0,500.0,1,65.09527857687316,41,17.55488556095812,1,1.8533844869841476,1,311.7615370177039,0,500.0,0,500.0,0,500.0,0,500.0,0,500.0,1,361.4966665968648,2,349.26332019606195,0,500.0,0,500.0,1,186.82764742953432,2,276.12159662346687,4,304.0883441769394,7,210.23906168019585,0,500.0,0,500.0,1,473.5456792960001,7,57.69849690938229,0,500.0,0,500.0,8,182.4637464002794,1,425.86851087549087,0,500.0,0,500.0,0,500.0,1,489.9206531649532,0,500.0,0,500.0,0,500.0,0,500.0,174,44.2260249836584,1,312.02259012829285,9,109.35034792378652,0,500.0,0,500.0,0,500.0,0,500,1,432.311460896234,0,500.0,1,347.5673729360998,1,460.880063201717,0,500.0,3,10.451604550319727,0,500.0,0,500.0,6,340.1219430728167,0,500.0,0,500,13,338.473854390783,0,500.0,0,500.0,289,4694
280,47.392347,8.523549,"(47.392347, 8.523549)",4,59.96794571172148,3,347.775202564714,0,500.0,8,155.64174133477238,74,26.562610691936488,5,1.183617099947691,2,262.70932800936635,0,500.0,0,500.0,5,93.95298086855296,1,375.7442835881802,0,500.0,2,296.03959118682275,4,335.26880289762545,2,400.4480170161197,0,500.0,2,446.783422508166,2,276.4572241939201,14,161.8090880229262,26,76.29973767519823,1,308.2532205606491,0,500.0,0,500.0,22,81.53168746872258,1,399.9319539510688,6,261.7276785855332,8,235.14180750689863,2,168.6180067727873,0,500.0,8,134.43239254251907,1,386.138010463997,3,277.85285847712424,0,500.0,2,67.49747506717873,5,149.0104960164653,0,500.0,123,117.1203210067476,0,500.0,36,60.85821103047698,2,413.4104776619921,0,500.0,2,359.3190811958588,0,500,5,78.79547651263903,0,500.0,0,500.0,14,221.2626346757781,0,500.0,14,9.67582745157833,1,441.1827666632716,0,500.0,12,22.14239769963312,7,254.1550349772145,0,500,18,25.34188553152946,0,500.0,0,500.0,447,8987
107,47.365139,8.530916,"(47.365139, 8.530916)",2,58.19223198279468,2,103.2053918440902,5,15.857893862027971,5,113.50350561901958,34,41.2853013063421,5,4.144110971320273,2,238.2771374902104,1,21.031615797824323,0,500.0,9,80.6558718370797,0,500.0,1,476.47857082826033,7,268.4902985090066,3,74.79745193889043,3,183.3459660517075,0,500.0,6,341.9755466337795,1,241.3639626858517,22,102.03246853854816,44,49.66445042759904,3,47.94331527586663,0,500.0,5,158.77839581659467,6,105.58570642258898,0,500.0,1,179.3741297833924,13,53.35134494202211,2,403.1976331859713,0,500.0,15,72.39710522399537,2,63.20354715582175,2,324.40309667317445,1,32.2905750904155,2,23.654593953212864,3,67.84678878550727,0,500.0,89,26.06179706476504,0,500.0,32,49.72361345165008,3,12.261414884939356,0,500.0,1,467.4593251444745,0,500,2,118.62006795523956,0,500.0,1,331.57748758946303,11,134.34921554374912,0,500.0,10,63.91203658677776,1,106.9123926227336,0,500.0,15,55.38439286570081,0,500.0,0,500,7,85.8965730209936,0,500.0,2,304.35560307770515,381,3825
421,46.9229774,7.4141121,"(46.9229774, 7.4141121)",5,59.6272089849035,1,390.8264563274144,3,71.91079911049539,1,423.05146908241,15,3.1069567821613107,4,5.28070777411303,2,150.16164820494393,0,500.0,0,500.0,4,67.37777200575766,0,500.0,0,500.0,3,53.674666736389966,5,95.94961040911691,1,105.0759706428731,0,500.0,2,143.35887912095114,1,310.81685738518354,9,66.02721506150857,35,19.470564156983304,1,128.4108411559058,0,500.0,0,500.0,16,176.21017204806222,3,115.56700073630718,1,220.77643309167547,1,471.0803750654725,1,187.978796169976,0,500.0,7,21.13906694546822,2,34.578641246526225,0,500.0,1,332.99685213047,1,117.91273634271911,4,72.62497522365011,0,500.0,10,46.21826011495287,1,347.94683487451545,13,41.7359096263382,1,418.4928421062282,0,500.0,0,500.0,0,500,7,12.526626090411956,0,500.0,0,500.0,6,216.6696471117052,0,500.0,13,57.778334252920416,1,204.64799727900177,0,500.0,0,500.0,1,469.9782229245045,0,500,17,84.05925494171116,0,500.0,0,500.0,199,4053
139,47.410618,8.55189,"(47.410618, 8.55189)",3,107.38240768051044,2,451.5302223476268,3,432.1016293688354,5,366.7456812364504,36,145.05618345022936,5,3.072424124802941,1,425.66934297015706,0,500.0,0,500.0,4,339.7139872988605,0,500.0,1,450.7714983487839,5,399.54252435234224,2,379.2842771009232,2,391.7432872424643,1,463.4918685282897,2,288.46392630031846,1,407.9184717154052,12,262.1776045375979,74,231.21121561664475,0,500.0,0,500.0,2,87.5060588317399,8,236.871573395314,1,469.1378467019707,0,500.0,21,330.0236857209796,6,128.38846987755213,0,500.0,14,378.6214243142696,2,422.3601664368909,3,55.32887049229466,0,500.0,0,500.0,1,95.734596189229,0,500.0,178,71.78163994057715,0,500.0,38,46.94657962535308,1,386.5097790270663,1,397.1876281206295,2,182.38810670580105,0,500,5,387.8192673006574,0,500.0,0,500.0,4,107.98420100964188,0,500.0,8,100.30542501977344,0,500.0,0,500.0,10,72.69350861823041,6,428.6006413850519,0,500,22,13.554869664037572,2,370.8679280248791,0,500.0,494,6280
701,47.375522,8.547696,"(47.375522, 8.547696)",10,85.559945279657,2,427.5199737610764,4,237.2502290608168,34,229.80399775829915,107,68.6850370028696,5,5.010067631899626,3,258.50686103822045,10,79.6365654758182,0,500.0,30,79.19655030435224,3,238.5891186155408,2,174.35890852609225,47,208.93321449983597,6,282.5684663603898,2,359.49784181143366,1,337.9042483240563,2,360.45043430047787,1,402.5812769909549,17,191.28496108342503,166,96.52952080308673,4,260.12696235245807,0,500.0,22,240.5288145659877,14,170.58326595882633,13,36.10498479566032,8,43.25346603067638,4,303.2562683771277,2,166.7912804589191,0,500.0,31,187.32972912808228,2,379.549342960957,1,340.8457135465975,3,420.79651583804537,0,500.0,6,65.84467056212088,0,500.0,54,149.1972392117897,1,203.05221700747316,102,91.75357729863777,1,350.2520713653746,0,500.0,2,92.6159024813461,0,500,1,437.9611481904153,0,500.0,3,263.1661029098277,28,126.74458230209596,1,380.3375003388662,21,97.0254900988082,2,178.7347173319976,0,500.0,22,146.64670662156374,2,93.77469556390056,0,500,18,96.3672937520502,1,198.22964362864212,3,109.37606909869938,824,3476
485,46.9432858,7.4144036,"(46.9432858, 7.4144036)",0,500.0,0,500.0,0,500.0,1,436.1786508952839,17,199.74813010614236,4,2.6266480965458925,1,331.159185642794,0,500.0,0,500.0,4,75.57751351338955,0,500.0,0,500.0,3,246.01997547316307,3,126.8946814264433,0,500.0,0,500.0,2,353.56741989691324,1,487.001744121889,9,100.7772449558641,26,82.7000608767918,1,316.0409797269602,0,500.0,0,500.0,29,17.98098248969818,1,466.63484249095,0,500.0,3,293.72185509998224,3,362.5416958155944,0,500.0,7,75.54060765710456,0,500.0,3,59.84493930222586,0,500.0,0,500.0,1,328.8577988539279,0,500.0,77,92.6243718540782,1,431.7739575377747,15,81.41371544519181,0,500.0,0,500.0,2,247.6068851685133,0,500,3,197.57847412641624,0,500.0,0,500.0,2,300.66631158137056,1,470.3951899877199,4,381.7207059143338,0,500.0,0,500.0,5,101.78907835263462,2,361.57259022552216,0,500,6,188.13263732461635,0,500.0,0,500.0,237,5872
181,46.9378963,7.3954739,"(46.9378963, 7.3954739)",3,418.3350382423768,1,483.49389167293697,1,485.84780616248406,1,416.6654166747622,5,434.75413106412105,5,3.41794761017488,0,500.0,0,500.0,0,500.0,0,500.0,0,500.0,1,406.7386147893805,2,458.6043123602073,3,52.84182155137278,0,500.0,1,325.0445215380138,1,280.53768850357704,2,160.66692469857696,5,337.77748927760405,12,43.39884864202397,1,114.3344838513035,0,500.0,0,500.0,8,273.49269315219266,1,418.22441580347663,0,500.0,1,156.73833761295666,0,500.0,0,500.0,3,133.2578669263732,2,461.7088894693987,7,263.8377953939145,1,457.24474763497824,1,412.7417353592932,1,461.08290278767953,0,500.0,41,75.54187508024746,1,464.0552980792749,9,14.386904414466503,0,500.0,0,500.0,2,234.1865355335078,0,500,4,450.0511000846735,0,500.0,0,500.0,0,500.0,0,500.0,4,67.11165848104356,1,33.02442202718346,0,500.0,4,436.6291666442861,0,500.0,0,500,15,15.563377064632794,0,500.0,0,500.0,150,4214
178,46.9372059,7.3872274,"(46.9372059, 7.3872274)",2,273.8254699969525,2,288.64592324242807,1,395.46319944089146,0,500.0,4,328.0979973956597,5,3.2868332242513865,0,500.0,1,443.3928614058813,0,500.0,0,500.0,0,500.0,0,500.0,2,299.1273443913569,1,478.2470081915772,0,500.0,0,500.0,0,500.0,1,470.2828243193608,4,388.6496844678502,13,44.36375726987584,0,500.0,0,500.0,0,500.0,10,205.68940505487157,0,500.0,0,500.0,3,366.0699850111444,1,38.39925042567161,0,500.0,2,46.09002144580724,0,500.0,4,319.13366587020226,1,428.6304843222298,0,500.0,3,316.73717437148935,0,500.0,43,263.20396147832463,0,500.0,6,52.83522417578727,0,500.0,0,500.0,1,368.0547690550541,0,500,5,33.745822402177424,0,500.0,0,500.0,0,500.0,0,500.0,0,500.0,0,500.0,0,500.0,5,263.46112808118386,1,483.4701234779882,0,500,8,268.9132529861315,0,500.0,0,500.0,129,5957
118,46.96845,7.46242,"(46.96845, 7.46242)",1,112.56543470680016,0,500.0,0,500.0,0,500.0,5,33.61557779939701,4,1.7470212167465582,1,418.9314376907422,0,500.0,0,500.0,1,91.20875550950522,0,500.0,0,500.0,0,500.0,2,185.16404417213488,0,500.0,0,500.0,2,61.66911014342446,4,391.59111370682336,3,458.7444883360607,17,61.41771167058951,0,500.0,0,500.0,1,170.83705478306447,4,45.84575975162214,0,500.0,0,500.0,2,114.5749955817111,8,12.890536253701947,0,500.0,0,500.0,0,500.0,1,498.2828272571612,0,500.0,0,500.0,1,222.7668658438558,0,500.0,49,135.24991864102404,0,500.0,12,56.59350982948988,0,500.0,0,500.0,0,500.0,0,500,1,313.3677219746586,0,500.0,0,500.0,1,177.59511210849627,0,500.0,0,500.0,0,500.0,1,225.70008849946723,2,247.051113363164,6,147.9248637798439,0,500,9,152.56066460881263,0,500.0,0,500.0,138,1518
827,47.405478,8.481071,"(47.405478, 8.481071)",0,500.0,0,500.0,0,500.0,0,500.0,5,13.942806274440231,1,0.3395386439039208,0,500.0,0,500.0,0,500.0,1,98.2557009254365,0,500.0,0,500.0,0,500.0,0,500.0,1,352.0799470225804,1,440.4112763866351,0,500.0,0,500.0,1,361.0565159371751,3,16.668551781026018,1,54.30103554652128,0,500.0,0,500.0,11,116.5038544723598,0,500.0,0,500.0,1,421.9773503001562,0,500.0,0,500.0,2,80.78757245134459,0,500.0,5,425.8268814211246,0,500.0,0,500.0,2,11.079051471870416,0,500.0,18,10.105363877357282,0,500.0,0,500.0,0,500.0,0,500.0,0,500.0,0,500,1,50.25817366346882,0,500.0,0,500.0,0,500.0,0,500.0,12,163.80299804944212,0,500.0,0,500.0,4,26.14559832234038,1,444.8644670082846,0,500,6,39.59589061576843,0,500.0,1,123.45604544524667,78,5090
555,46.946839,7.4556,"(46.946839, 7.4556)",3,274.6408020569433,1,471.7785930451111,1,350.9792928400872,16,82.85416091263785,1,274.91933217344206,8,2.7860794156503697,0,500.0,7,186.1868119269289,0,500.0,11,171.86867375002856,2,127.67965564183018,0,500.0,18,99.58166998632863,5,138.59297344584672,0,500.0,1,278.20806587834176,0,500.0,0,500.0,30,88.8646227218807,68,27.059212400332058,6,275.75761543901166,0,500.0,7,164.31501558813378,11,72.45643372950344,2,325.21110085372965,1,437.2686183592469,6,79.39401590529549,4,257.8202940451152,0,500.0,13,26.196187716569007,1,298.0404128091323,4,260.11397967956134,0,500.0,1,280.9234252085682,16,32.648754007014944,1,332.6018117003572,0,500.0,3,268.5109887899059,41,61.35516789566692,3,292.90570139111986,0,500.0,1,207.2699125994686,0,500,1,468.0491484359415,0,500.0,7,58.32180297129926,9,198.8885669949076,2,294.39060121417174,36,138.02410983053736,0,500.0,0,500.0,0,500.0,0,500.0,0,500,11,10.285773972672912,0,500.0,2,330.6296289448655,361,5142
316,46.9446775,7.4432641,"(46.9446775, 7.4432641)",16,256.8789103659456,10,220.83081404195977,11,272.97462598957287,13,284.78274568213374,32,177.41912657832006,14,5.370358972022754,2,388.90548635417787,3,396.8101263882149,0,500.0,19,263.5435887966708,3,371.3122306828066,1,400.5407835333152,57,364.4494758784516,1,497.7468005091891,8,357.52916520919786,2,387.66451689844985,2,290.920224918136,0,500.0,30,250.37560151813568,171,15.802930113283686,11,57.00189259417476,0,500.0,8,197.71187855582556,41,154.2055239592452,3,198.77930091668264,1,388.2368291654578,2,280.7039025053157,1,387.8610352553229,0,500.0,28,32.951495999616746,8,288.12644917007043,0,500.0,0,500.0,0,500.0,12,138.24877760818342,4,400.3292009062344,130,269.0042362340634,2,418.4541142814077,65,63.03604470288064,0,500.0,4,319.65627480795416,1,397.9250452969955,0,500,10,319.14374014621325,0,500.0,4,359.0279532781036,4,165.28952934149962,0,500.0,22,261.8041275716549,0,500.0,2,62.39452264057975,14,285.84037438140086,16,160.20691939567502,0,500,28,162.4887560893778,2,372.3793440428833,3,131.32304948320396,821,3079
502,46.79435,7.14049,"(46.79435, 7.14049)",0,500.0,0,500.0,0,500.0,0,500.0,6,248.89577473280465,3,5.662684654320901,1,367.3076908894254,0,500.0,0,500.0,1,255.49761910927305,0,500.0,0,500.0,0,500.0,1,444.6629271818828,0,500.0,0,500.0,0,500.0,1,323.30634824461947,1,347.1555331190092,4,232.46222577052788,0,500.0,0,500.0,0,500.0,9,142.38601863334367,0,500.0,0,500.0,0,500.0,1,262.4520307429836,0,500.0,2,299.31620249027947,1,280.2402042908439,0,500.0,0,500.0,1,279.1740772513587,0,500.0,0,500.0,4,427.73979775152645,0,500.0,1,273.65085033539555,0,500.0,0,500.0,0,500.0,0,500,1,148.21305812714004,0,500.0,0,500.0,2,351.0483981487423,0,500.0,13,202.71612572513783,0,500.0,0,500.0,0,500.0,2,379.407034017315,0,500,18,127.59679161695747,0,500.0,1,435.755172867401,74,6303
363,47.416155,8.541712,"(47.416155, 8.541712)",3,283.11780247561416,2,239.11860128929425,0,500.0,9,347.21709004577605,65,97.35647102737484,6,3.0589338674601168,2,207.8233350616756,0,500.0,0,500.0,6,233.15232843793692,0,500.0,0,500.0,3,221.41302438851733,4,151.2336093105079,2,29.730125465902347,2,302.6982831014303,3,311.04992050396606,2,146.28525483544644,7,225.4908266511663,60,203.60878567192103,1,73.16637652995514,0,500.0,1,209.1458897325323,26,79.32751430968366,0,500.0,0,500.0,18,35.675767011228004,10,120.2368597083792,0,500.0,16,238.01861391447733,1,334.8656911211532,4,86.63101777521888,0,500.0,0,500.0,6,326.0358453767484,0,500.0,82,174.17453980895792,0,500.0,28,151.27742504509504,2,142.3465021333763,0,500.0,1,154.51911257717435,0,500,3,216.7716992071966,0,500.0,0,500.0,8,46.065083845288086,1,185.4152940469641,8,195.282707730864,1,329.71395201662216,0,500.0,6,274.0547795373231,11,232.83951141315683,0,500,14,241.96527563676457,0,500.0,2,274.17824056316346,426,8186
396,47.409881,8.535767,"(47.409881, 8.535767)",0,500.0,0,500.0,0,500.0,1,473.4451253786976,46,20.423382262408552,4,2.461716622011478,0,500.0,0,500.0,0,500.0,1,301.6905554591565,0,500.0,0,500.0,2,241.68983916658823,1,363.2358998098583,0,500.0,0,500.0,1,173.50135466063415,1,398.4590967525977,3,311.37695931324714,13,21.336589361607302,1,380.55010348736914,0,500.0,1,492.0325626384071,12,61.53388695965003,0,500.0,0,500.0,9,221.96012425261603,9,261.82695869348726,0,500.0,7,128.83333197396874,0,500.0,4,48.631051695263736,0,500.0,0,500.0,0,500.0,0,500.0,66,223.0041389654324,0,500.0,16,120.23610854520412,2,241.290263934056,0,500.0,1,478.414624660887,0,500,1,497.985197524916,0,500.0,0,500.0,3,384.06910061683897,0,500.0,0,500.0,0,500.0,0,500.0,4,292.5863642056632,6,212.35226528057672,0,500,10,212.40830755622224,1,348.74838401647537,0,500.0,226,7251
778,46.81077819593714,7.139183090960676,"(46.81077819593714, 7.139183090960676)",2,82.15202531106254,1,424.04160313145405,0,500.0,0,500.0,4,199.4248001834748,1,3.5643515139641067,1,392.10901734077765,0,500.0,0,500.0,0,500.0,0,500.0,0,500.0,0,500.0,1,212.64794431960723,0,500.0,0,500.0,1,105.26354449105192,3,71.69890982997568,0,500.0,5,89.35991857828358,4,186.1568992580156,0,500.0,0,500.0,5,113.8965793992624,1,221.2587916600897,0,500.0,0,500.0,1,427.0549774898125,0,500.0,0,500.0,0,500.0,0,500.0,0,500.0,1,399.9730829788704,1,483.0858238826326,0,500.0,0,500.0,0,500.0,1,382.8316273046245,0,500.0,0,500.0,0,500.0,0,500,2,345.8044075588716,0,500.0,0,500.0,1,308.4995127723862,0,500.0,17,28.42169431563034,0,500.0,0,500.0,0,500.0,0,500.0,0,500,15,15.425166955298469,0,500.0,0,500.0,68,3647
190,46.9603316,7.4614522,"(46.9603316, 7.4614522)",4,318.3090161393966,1,196.1486404453257,0,500.0,1,478.6446339925584,6,220.64250056881184,6,4.591588586040353,0,500.0,0,500.0,0,500.0,3,339.3126141317556,0,500.0,0,500.0,9,261.87142872638987,1,471.9330376996313,2,48.32647716566335,2,348.99437769861777,2,440.7846374507672,1,443.4399330521831,10,190.03746190728629,32,79.15412012947603,4,80.59174519799961,0,500.0,4,258.00518021722354,11,127.34390438273756,2,164.3307599038128,0,500.0,3,195.8800051414165,2,469.9534633625133,0,500.0,8,173.619524267271,1,411.2880109275671,0,500.0,0,500.0,0,500.0,3,294.5286086195451,0,500.0,94,43.936422769489454,0,500.0,13,306.2964503015488,5,273.19140385527135,1,404.879124819133,1,297.89165820050323,0,500,1,456.11321162852624,0,500.0,0,500.0,3,127.5680364897754,0,500.0,0,500.0,0,500.0,0,500.0,6,168.3086694712687,4,186.55597619736517,0,500,6,270.9687883049764,0,500.0,0,500.0,252,5308
94,47.3758639,8.5354006,"(47.3758639, 8.5354006)",21,82.14097324350307,4,317.2830546408454,15,127.959219540415,35,87.67548948688237,72,104.48120375127236,9,9.787304712820942,6,242.6198838327839,8,285.70379471377845,0,500.0,48,143.34458236457323,2,423.5513242550685,5,198.12309007732307,120,50.85265491597396,9,287.4914236660328,10,187.0920166741712,7,68.0982099192302,7,240.30944233205395,2,336.4780836237384,34,156.4370876867272,299,64.98823275362967,4,240.39668311724776,0,500.0,9,132.74077084598608,8,262.98120054364745,2,206.6864202497563,3,258.62052958495445,14,126.31249283325305,11,28.23725840503509,0,500.0,47,96.22921870631184,14,69.00084402196217,2,422.6317668701726,2,446.927074311321,3,163.52868033046002,11,59.51764529656642,0,500.0,162,38.19765628653652,2,356.5882018290516,162,60.19480715741247,5,110.36197230246536,1,364.3732777126998,0,500.0,0,500,12,86.12478454660146,0,500.0,1,108.97240659559888,12,264.9395902554338,3,174.66532501283032,29,95.054067490556,3,347.6114052915675,0,500.0,17,84.00159261955139,1,486.3878217959056,0,500,14,89.59001237240766,0,500.0,0,500.0,1267,3428
540,47.403822,8.546464,"(47.403822, 8.546464)",3,85.23014608240175,1,90.2845740911254,2,466.7863820104922,0,500.0,14,42.59946995810557,2,0.8582489115819919,2,126.26676915988254,0,500.0,0,500.0,1,445.907112113336,0,500.0,0,500.0,1,485.4387312160299,0,500.0,0,500.0,0,500.0,2,338.27511476523307,2,279.2828253754503,1,434.1783536986222,47,76.98329574209356,1,21.98899946499755,0,500.0,0,500.0,17,266.0508985109522,2,112.09121501303989,0,500.0,7,65.7417678578973,3,29.484529202049128,0,500.0,12,72.16634523345874,2,80.49674405402737,2,116.9883270861512,1,396.6719385323939,1,431.8798987905473,1,468.5634481850648,0,500.0,5,400.3340084984063,0,500.0,13,67.65280092941927,1,401.3988788845305,0,500.0,1,365.2636767922706,0,500,3,105.87038201651907,0,500.0,0,500.0,3,458.89432084155305,0,500.0,11,64.2597426750721,0,500.0,0,500.0,8,111.38565348684706,0,500.0,0,500,5,122.39433550184415,0,500.0,0,500.0,177,8904
20,46.506896,6.626253,"(46.506896, 6.626253)",1,150.69007424328595,1,114.73804883926718,1,198.37550667623267,1,71.09122617845028,5,74.33820500264959,1,1.5579691942582885,1,143.63862172663025,0,500.0,0,500.0,1,263.46132908234915,0,500.0,0,500.0,1,427.6662406202768,2,114.86278515105884,1,143.93528770818077,0,500.0,0,500.0,1,366.6067700253517,1,303.5492006587517,11,86.2462185479584,0,500.0,0,500.0,1,119.53732281609209,8,186.49388285861207,0,500.0,0,500.0,1,399.237391447062,3,213.66117505048908,0,500.0,2,154.41190781117197,1,36.62330423816511,2,57.27355543441454,1,58.25306547591684,2,65.26253135903201,1,313.68110859373775,0,500.0,11,26.769054434829844,0,500.0,18,30.97503449909378,0,500.0,0,500.0,0,500.0,0,500,2,159.4792061604246,0,500.0,0,500.0,6,226.08996856126225,0,500.0,8,10.485899723378513,0,500.0,2,45.05486757403538,0,500.0,6,35.82540019382436,0,500,6,40.88786325818137,0,500.0,2,76.98755115182149,112,3086
643,46.79704596417351,7.150607035291654,"(46.79704596417351, 7.150607035291654)",2,328.69526378755126,3,230.91844332919683,1,458.6988686149495,3,301.0230696991289,19,191.43975012404164,3,79.52437688627654,3,220.04854549297696,0,500.0,0,500.0,3,266.0756638764094,1,248.82334610921825,0,500.0,4,285.8182849059306,6,251.37626883011544,0,500.0,1,300.068628779904,0,500.0,0,500.0,17,50.11506858744449,33,127.77600421529432,5,67.86255075518918,0,500.0,1,243.5634090852265,6,84.35145056055833,1,24.536184400164085,4,136.22083146560564,2,189.19506899245712,19,76.44336640587798,0,500.0,10,212.09866417276496,2,274.9889303751987,1,478.50577384369456,1,419.09605985054,1,159.0905439612702,1,220.54607051431964,0,500.0,59,104.244450702195,2,288.9824036018127,30,142.04600084317562,1,433.75001675409646,0,500.0,5,256.4391775434484,0,500,5,270.5854673676495,0,500.0,1,380.6206036078559,5,277.6878189845411,0,500.0,16,273.01571337016287,0,500.0,0,500.0,0,500.0,0,500.0,0,500,15,223.7112027549817,2,39.2502832786035,0,500.0,294,6765
599,46.33296,6.19293,"(46.33296, 6.19293)",0,500.0,0,500.0,0,500.0,0,500.0,2,68.00076413313505,1,2.377331686142019,1,420.6773673420662,0,500.0,0,500.0,0,500.0,0,500.0,0,500.0,0,500.0,1,23.52708777729011,0,500.0,0,500.0,0,500.0,0,500.0,0,500.0,0,500.0,0,500.0,0,500.0,1,57.21660471754079,1,112.05016079079212,0,500.0,0,500.0,0,500.0,0,500.0,0,500.0,0,500.0,0,500.0,0,500.0,0,500.0,0,500.0,1,52.1842009638824,0,500.0,9,262.4738095432011,0,500.0,0,500.0,1,205.24662496080785,0,500.0,0,500.0,0,500,0,500.0,0,500.0,0,500.0,2,74.23489605926795,0,500.0,0,500.0,0,500.0,0,500.0,0,500.0,6,15.450293183772562,0,500,6,19.34368727276379,0,500.0,0,500.0,32,1993
606,46.31526,6.19271,"(46.31526, 6.19271)",0,500.0,1,104.65196449764262,1,51.43821403602296,0,500.0,0,500.0,0,500.0,0,500.0,0,500.0,0,500.0,2,82.16198800628926,0,500.0,0,500.0,1,71.66083354308516,1,96.30648509699442,0,500.0,0,500.0,0,500.0,1,61.34866574196141,0,500.0,3,109.71860199056584,0,500.0,0,500.0,1,212.5085429295461,1,329.057172461037,0,500.0,1,130.20644341549837,0,500.0,0,500.0,0,500.0,0,500.0,1,53.5732376671294,0,500.0,0,500.0,0,500.0,2,175.48801559573025,0,500.0,13,420.5612112253512,0,500.0,2,220.9521648909172,0,500.0,0,500.0,0,500.0,0,500,0,500.0,0,500.0,0,500.0,0,500.0,0,500.0,1,48.45160202475539,1,433.0653780822464,0,500.0,0,500.0,0,500.0,0,500,2,70.69624540560856,0,500.0,1,57.7613941045191,36,0
304,46.9429736,7.4302386,"(46.9429736, 7.4302386)",3,86.34343459743658,3,146.9204272238476,0,500.0,3,399.68642048951824,31,104.26358951058346,13,5.599926468332193,3,218.7412364540408,2,91.37872738047584,0,500.0,3,152.41653294889332,0,500.0,2,380.5369538905704,6,140.35303021245753,5,22.41672703868584,2,219.25566179292548,0,500.0,5,160.83932104320647,0,500.0,67,49.8233325219796,45,86.81697170526958,8,192.47351180098445,0,500.0,4,65.75756499899414,20,144.52300579195926,2,464.4440826659764,0,500.0,7,98.1567233799564,2,110.19075152403254,0,500.0,19,107.48272492942462,1,314.9336323821438,5,220.37283577611345,0,500.0,1,100.12095353720412,2,311.66331056682407,0,500.0,178,104.03503800312326,2,197.39894556161448,39,121.66853093826116,7,27.096665749695283,0,500.0,4,309.2405091458651,0,500,5,226.6509661925605,0,500.0,0,500.0,3,203.2210772177392,0,500.0,1,479.27699821143534,0,500.0,0,500.0,16,150.65027778855844,6,271.19199623069403,0,500,13,152.07451822223942,0,500.0,0,500.0,538,8117
